ts_iso,text
2026-02-23T16:15:54.998,"{""sensor"":{""time"":5,""status"":true,""accel"":[2.12,2.66,-9.36],""gyro"":[0.05,2.17,1.62],""ypr"":[167.30,0.18,-23.84],""mag"":[0.37,0.01,0.09]}}"
2026-02-23T16:15:55.044,"{""sensor"":{""time"":5,""status"":true,""accel"":[2.83,0.17,-8.35],""gyro"":[0.32,1.73,1.08],""ypr"":[179.49,-1.05,-22.08],""mag"":[0.37,0.01,0.09]}}"
2026-02-23T16:15:55.096,"{""sensor"":{""time"":5,""status"":true,""accel"":[3.18,0.05,-8.47],""gyro"":[0.63,0.06,1.27],""ypr"":[179.77,-2.14,-21.45],""mag"":[0.37,0.04,0.17]}}"
2026-02-23T16:15:55.149,"{""sensor"":{""time"":5,""status"":true,""accel"":[2.74,0.01,-8.79],""gyro"":[0.74,0.28,1.49],""ypr"":[-179.91,-2.97,-21.10],""mag"":[0.37,0.04,0.17]}}"
2026-02-23T16:15:55.201,"{""sensor"":{""time"":5,""status"":true,""accel"":[2.56,0.16,-7.18],""gyro"":[0.08,0.12,1.91],""ypr"":[-179.65,-3.89,-20.71],""mag"":[0.32,0.09,0.23]}}"
2026-02-23T16:15:55.254,"{""sensor"":{""time"":6,""status"":true,""accel"":[2.94,0.39,-6.11],""gyro"":[0.73,0.70,1.97],""ypr"":[-179.11,-4.89,-20.60],""mag"":[0.32,0.09,0.23]}}"
2026-02-23T16:15:55.306,"{""sensor"":{""time"":6,""status"":true,""accel"":[0.54,2.00,-5.45],""gyro"":[0.44,0.08,2.08],""ypr"":[-179.71,-5.11,-20.52],""mag"":[0.27,0.13,0.18]}}"
2026-02-23T16:15:55.359,"{""sensor"":{""time"":6,""status"":true,""accel"":[2.33,0.28,-6.11],""gyro"":[-1.88,2.32,2.79],""ypr"":[179.90,-5.20,-20.59],""mag"":[0.27,0.13,0.18]}}"
2026-02-23T16:15:55.411,"{""sensor"":{""time"":6,""status"":true,""accel"":[3.69,0.96,-10.75],""gyro"":[0.53,3.62,2.53],""ypr"":[-179.53,-5.61,-20.79],""mag"":[0.22,0.13,0.15]}}"
2026-02-23T16:15:55.456,"{""sensor"":{""time"":6,""status"":true,""accel"":[0.17,0.57,-7.25],""gyro"":[0.52,0.75,0.16],""ypr"":[179.97,-5.93,-21.06],""mag"":[0.22,0.13,0.15]}}"
2026-02-23T16:15:55.509,"{""sensor"":{""time"":6,""status"":true,""accel"":[1.50,-1.60,-9.65],""gyro"":[0.58,0.05,0.37],""ypr"":[-179.22,-5.86,-21.38],""mag"":[0.21,0.12,0.14]}}"
2026-02-23T16:15:55.561,"{""sensor"":{""time"":6,""status"":true,""accel"":[0.93,-1.49,-9.33],""gyro"":[0.63,-1.10,0.64],""ypr"":[-178.54,-5.78,-21.66],""mag"":[0.21,0.12,0.14]}}"
2026-02-23T16:15:55.614,"{""sensor"":{""time"":6,""status"":true,""accel"":[2.37,0.42,-10.39],""gyro"":[0.05,0.78,0.02],""ypr"":[-178.61,-6.60,-21.90],""mag"":[0.18,0.12,0.16]}}"
2026-02-23T16:15:55.666,"{""sensor"":{""time"":6,""status"":true,""accel"":[1.99,0.53,-7.29],""gyro"":[0.03,0.52,0.53],""ypr"":[-179.06,-7.15,-22.12],""mag"":[0.18,0.12,0.16]}}"
